laptop_ID,Inches,Memory,SSD_Flag,HDD_Flag,Storage_GB,Ram_GB,Company_std,OpSys_std,Weight_kg,Screen_W,Screen_H,PPI,Company_Apple,Company_Asus,Company_Chuwi,Company_Dell,Company_Fujitsu,Company_Google,Company_HP,Company_Huawei,Company_LG,Company_Lenovo,Company_MSI,Company_Mediacom,Company_Microsoft,Company_Razer,Company_Samsung,Company_Toshiba,Company_Vero,Company_Xiaomi,TypeName_Gaming,TypeName_Netbook,TypeName_Notebook,TypeName_Ultrabook,TypeName_Workstation,Cpu_Brand_Intel,Cpu_Brand_Other,Gpu_Brand_Intel,Gpu_Brand_Nvidia,Gpu_Brand_Other,OS_Simplified_MacOS,OS_Simplified_Other,OS_Simplified_Windows
1265,15.6,256GB SSD +  1TB HDD,1,1,1256.0,16,Asus,Windows,2.34,1920,1080,141.21199808219862,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1266,15.6,256GB SSD,1,0,256.0,8,Lenovo,Other,2.3,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
1267,13.3,256GB SSD,1,0,256.0,8,Dell,Windows,1.24,3200,1800,276.053530085501,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1268,15.6,500GB HDD,0,1,500.0,4,Dell,Linux,2.2,1366,768,100.45466986113651,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
1269,15.6,500GB HDD,0,1,500.0,4,HP,Windows,1.86,1366,768,100.45466986113651,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1270,15.6,128GB SSD,1,0,128.0,6,Lenovo,Windows,2.4,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
1271,14.0,256GB SSD,1,0,256.0,8,Lenovo,Windows,1.9,1920,1080,157.3505121487356,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1272,15.6,500GB HDD,0,1,500.0,4,Dell,Windows,2.2,1366,768,100.45466986113651,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1273,15.6,1TB HDD,0,1,1000.0,4,Asus,Windows,2.0,1366,768,100.45466986113651,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1274,17.3,128GB SSD +  1TB HDD,1,1,1128.0,16,Asus,Windows,4.0,1920,1080,127.33567457123111,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1275,15.6,500GB HDD,0,1,500.0,4,Dell,Windows,2.29,1366,768,100.45466986113651,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1276,15.6,1.0TB Hybrid,0,0,0.0,8,Lenovo,Windows,2.32,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
1277,15.6,128GB SSD +  1TB HDD,1,1,1128.0,8,MSI,Windows,2.4,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1278,14.0,128GB SSD,1,0,128.0,4,Lenovo,Windows,1.8,1920,1080,157.3505121487356,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1279,13.3,512GB SSD,1,0,512.0,8,Asus,Windows,1.2,1920,1080,165.6321180513006,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
1280,15.6,1TB HDD,0,1,1000.0,6,Dell,Windows,2.3,1366,768,100.45466986113651,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1281,15.6,500GB HDD,0,1,500.0,4,Acer,Linux,2.4,1366,768,100.45466986113651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
1282,15.6,500GB HDD,0,1,500.0,2,Dell,Windows,2.2,1366,768,100.45466986113651,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1283,15.6,1TB HDD,0,1,1000.0,8,Lenovo,Windows,2.6,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
1284,15.6,1.0TB Hybrid,0,0,0.0,6,HP,Windows,2.04,1920,1080,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1285,15.6,1TB HDD,0,1,1000.0,8,Dell,Linux,2.3,1366,768,100.45466986113651,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
1286,11.6,32GB Flash Storage,0,0,32.0,2,HP,Windows,1.17,1366,768,135.0942111925629,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
1287,15.6,500GB HDD,0,1,500.0,4,Asus,Windows,2.2,1366,768,100.45466986113651,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
1288,14.0,128GB SSD,1,0,128.0,4,Lenovo,Windows,1.8,1920,1080,157.3505121487356,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1289,13.3,512GB SSD,1,0,512.0,16,Lenovo,Windows,1.3,3200,1800,276.053530085501,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1290,14.0,64GB Flash Storage,0,0,64.0,2,Lenovo,Windows,1.5,1366,768,111.93520355955211,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1291,15.6,1TB HDD,0,1,1000.0,6,HP,Windows,2.19,1366,768,100.45466986113651,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
1292,15.6,500GB HDD,0,1,500.0,4,Asus,Windows,2.2,1366,768,100.45466986113651,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1293,13.3,512GB SSD,1,0,512.0,8,Asus,Windows,1.2,1920,1080,165.6321180513006,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
1294,15.6,1TB HDD,0,1,1000.0,6,Dell,Windows,2.3,1366,768,100.45466986113651,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1295,15.6,500GB HDD,0,1,500.0,4,Acer,Linux,2.4,1366,768,100.45466986113651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
1296,15.6,500GB HDD,0,1,500.0,2,Dell,Windows,2.2,1366,768,100.45466986113651,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1297,15.6,1TB HDD,0,1,1000.0,8,Lenovo,Windows,2.6,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
1298,15.6,1.0TB Hybrid,0,0,0.0,6,HP,Windows,2.04,1920,1080,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1299,15.6,1TB HDD,0,1,1000.0,8,Dell,Linux,2.3,1366,768,100.45466986113651,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
1300,11.6,32GB Flash Storage,0,0,32.0,2,HP,Windows,1.17,1366,768,135.0942111925629,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
1301,15.6,500GB HDD,0,1,500.0,4,Asus,Windows,2.2,1366,768,100.45466986113651,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
1302,14.0,128GB SSD,1,0,128.0,4,Lenovo,Windows,1.8,1920,1080,157.3505121487356,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1303,13.3,512GB SSD,1,0,512.0,16,Lenovo,Windows,1.3,3200,1800,276.053530085501,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1304,14.0,64GB Flash Storage,0,0,64.0,2,Lenovo,Windows,1.5,1366,768,111.93520355955211,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1305,15.6,1TB HDD,0,1,1000.0,6,HP,Windows,2.19,1366,768,100.45466986113651,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
1306,15.6,500GB HDD,0,1,500.0,4,Asus,Windows,2.2,1366,768,100.45466986113651,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1307,13.3,512GB SSD,1,0,512.0,8,Asus,Windows,1.2,1920,1080,165.6321180513006,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
1308,15.6,1TB HDD,0,1,1000.0,6,Dell,Windows,2.3,1366,768,100.45466986113651,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1309,15.6,500GB HDD,0,1,500.0,4,Acer,Linux,2.4,1366,768,100.45466986113651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
1310,15.6,500GB HDD,0,1,500.0,2,Dell,Windows,2.2,1366,768,100.45466986113651,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1311,15.6,1TB HDD,0,1,1000.0,8,Lenovo,Windows,2.6,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
1312,15.6,1.0TB Hybrid,0,0,0.0,6,HP,Windows,2.04,1920,1080,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1313,15.6,1TB HDD,0,1,1000.0,8,Dell,Linux,2.3,1366,768,100.45466986113651,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
1314,11.6,32GB Flash Storage,0,0,32.0,2,HP,Windows,1.17,1366,768,135.0942111925629,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
1315,15.6,500GB HDD,0,1,500.0,4,Asus,Windows,2.2,1366,768,100.45466986113651,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
1316,14.0,128GB SSD,1,0,128.0,4,Lenovo,Windows,1.8,1920,1080,157.3505121487356,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1317,13.3,512GB SSD,1,0,512.0,16,Lenovo,Windows,1.3,3200,1800,276.053530085501,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1318,14.0,64GB Flash Storage,0,0,64.0,2,Lenovo,Windows,1.5,1366,768,111.93520355955211,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
